year,verslagnaam,voornaam,match_achternaam,fractie,functie,words,turns,days
2015,Bontes,Louis,Bontes,Groep Bontes/Van Klaveren,lid Tweede Kamer,29305,369,62
2015,van Dijk,Otwin,Dijk,PvdA,Lid Tweede Kamer,29135,263,47
2015,Rutte,Arno,Rutte,VVD,lid Tweede Kamer,28944,206,34
2015,Bouwmeester,Lea,Bouwmeester,PvdA,Lid Tweede Kamer,28456,209,23
2015,Bergkamp,Vera,Bergkamp,D66,lid Tweede Kamer,28357,249,27
2015,Kerstens,John,Kerstens,PvdA,lid Tweede Kamer,27716,186,26
2015,Straus,Karin,Straus,VVD,lid Tweede Kamer,27674,180,29
2015,Taverne,Joost,Taverne,VVD,lid Tweede Kamer,27070,199,14
2015,Potters,Sjoerd,Potters,VVD,lid Tweede Kamer,26134,222,39
2015,Van Vliet,Roland,Vliet,Van Vliet,lid Tweede Kamer,26076,327,57
2015,Van Klaveren,Joram,Klaveren,Groep Bontes/Van Klaveren,Lid Tweede Kamer,26053,191,43
2015,Elias,Ton,Elias,VVD,lid Tweede Kamer,25639,998,26
2015,Harbers,Mark,Harbers,VVD,lid Tweede Kamer,25638,207,24
2015,Neppérus,Helma,Neppérus,VVD,lid Tweede Kamer,25384,403,38
2015,Hoogland,Duco,Hoogland,PvdA,lid Tweede Kamer,25313,228,41
2015,Fritsma,Sietse,Fritsma,PVV,lid Tweede Kamer,24560,304,58
2015,Monasch,Jacques,Monasch,PvdA,lid Tweede Kamer,24008,178,32
2015,Mulder,Anne,Mulder,VVD,lid Tweede Kamer,22839,247,32
2015,Van Ojik,Abraham,Ojik,GroenLinks,Lid Tweede Kamer,21621,142,22
2015,Maij,Marit,Maij,PvdA,lid Tweede Kamer,20993,159,26
2015,Mohandis,Mohammed,Mohandis,GroenLinks-PvdA,lid Tweede Kamer,20483,188,16
2015,Van der Burg,Brigitte,Burg,VVD,lid Tweede Kamer,20277,354,25
2015,De Graaf,Machiel,Graaf,PVV,lid Tweede Kamer,20173,202,49
2015,Ronnes,Erik,Ronnes,CDA,lid Tweede Kamer,19619,142,20
2015,de Vries,Aukje,Vries,VVD,lid Tweede Kamer,19142,158,33
2015,Agema,Fleur,Agema,PVV,lid Tweede Kamer,19141,216,32
2015,Van 't Wout,Bas,Wout,VVD,Lid Tweede Kamer,18912,134,25
2015,Houwers,Johan,Houwers,Houwers,lid Tweede Kamer,18764,121,21
2015,Wolbert,Agnes,Wolbert,PvdA,lid Tweede Kamer,17628,210,30
2015,Van der Linde,Roald,Linde,VVD,lid Tweede Kamer,17089,226,35
2015,Kuiken,Attje,Kuiken,PvdA,lid Tweede Kamer,16850,209,35
2015,Dikkers,Sjoera,Dikkers,PvdA,Lid Tweede Kamer,16824,186,30
2015,Van Miltenburg,,Van,,Voorzitter van de Tweede Kamer der Staten-Generaal,16802,52,1
2015,Öztürk,Selcuk,Öztürk,DENK,lid Tweede Kamer,15871,209,51
2015,Van Veen,Michiel,Veen,VVD,lid Tweede Kamer,15239,115,17
2015,Schut-Welkzijn,Anoushka,Schut,VVD,lid Tweede Kamer,15168,106,23
2015,Yücel,Kerlik,Yücel,PvdA,lid Tweede Kamer,14783,128,22
2015,De Lange,Leendert,Lange,VVD,lid Tweede Kamer,14198,150,20
2015,Leenders,Henk,Leenders,PvdA,lid Tweede Kamer,14189,103,25
2015,Fokke,Manon,Fokke,PvdA,lid Tweede Kamer,13505,65,8
2015,De Boer,Betty,Boer,VVD,lid Tweede Kamer,13310,120,28
2015,Rebel,Marith,Rebel,PvdA,Lid Tweede Kamer,13029,82,13
2015,Heerema,Rudmer,Heerema,VVD,lid Tweede Kamer,12960,124,16
2015,Van Ark,Tamara,Ark,VVD,staatssecretaris van Sociale Zaken en Werkgelegenheid,12222,94,20
2015,De Liefde,Bart,Liefde,VVD,Lid Tweede Kamer,12062,92,19
2015,Dijkstra,Remco,Dijkstra,VVD,lid Tweede Kamer,11932,91,25
2015,Oosenbrug,Astrid,Oosenbrug,PvdA,lid Tweede Kamer,11886,98,13
2015,Van Dekken,Tjeerd,Dekken,PvdA,lid Tweede Kamer,11729,188,17
2015,Jadnanansing,Tanja,Jadnanansing,PvdA,lid Tweede Kamer,11585,127,21
2015,Nijkerken-de Haan,Chantal,Nijkerken-de,VVD,lid Tweede Kamer,11257,65,10
2015,Gerbrands,Karen,Gerbrands,PVV,lid Tweede Kamer,10348,122,22
2015,Leegte,René,Leegte,VVD,Lid Tweede Kamer,9959,72,9
2015,Koşer Kaya,Fatma,Koşer,D66,lid Tweede Kamer,9741,143,16
2015,Vuijk,Ronald,Vuijk,VVD,Lid Tweede Kamer,9310,35,6
2015,Tanamal,Grace,Tanamal,PvdA,lid Tweede Kamer,9149,76,11
2015,Marcouch,Ahmed,Marcouch,PvdA,lid Tweede Kamer,8826,122,30
2015,Li Vos,Mei,Vos,PvdA,lid Tweede Kamer,7865,46,11
2015,Van Wijngaarden,Jeroen,Wijngaarden,VVD,lid Tweede Kamer,7808,80,14
2015,De Caluwé,Ingrid,Caluwé,VVD,lid Tweede Kamer,7603,75,8
2015,Wassenberg,Frank,Wassenberg,PvdD,lid Tweede Kamer,7489,47,10
2015,Lucas,Anne-Wil,Lucas,VVD,lid Tweede Kamer,7299,57,12
2015,Tellegen,Ockje,Tellegen,VVD,lid Tweede Kamer,6161,67,29
2015,Koser Kaya,Fatma,Koser,D66,lid Tweede Kamer,6115,78,7
2015,Ellemeet,Corinne,Ellemeet,GroenLinks,lid Tweede Kamer,6105,69,13
2015,Jacobi,Lutz,Jacobi,PvdA,lid Tweede Kamer,6078,121,11
2015,Günal-Gezer,Sultan,Günal-Gezer,PvdA,lid Tweede Kamer,5879,32,3
2015,Cegerek,Yasemin,Cegerek,PvdA,lid Tweede Kamer,5164,56,17
2015,Ziengs,Erik,Ziengs,VVD,lid Tweede Kamer,5117,39,7
2015,De Rouwe,Sander,Rouwe,CDA,Lid Tweede Kamer,4585,33,4
2015,Verheijen,Mark,Verheijen,VVD,Lid Tweede Kamer,4482,39,3
2015,Swinkels,Judith,Swinkels,D66,Tweede Kamerlid,2182,13,5
2015,Bruins,Eppo,Bruins,ChristenUnie,lid Tweede Kamer,1983,23,4
2015,Stuiveling,Saskia,Stuiveling,,president van de Algemene Rekenkamer,1942,2,1
2015,Tang,Paul,Tang,EP/PvdA,lid Europees Parlement,1912,7,2
2015,Biesheuvel-Vermeijden,Jacqueline,Biesheuvel-Vermeijden,,"Griffier,",1845,1,1
2015,In 't Veld,Sophie,In,EP/D66,lid Europees Parlement,1793,3,2
2015,Hammerstein,,Hammerstein,,,1777,10,1
2015,De Jong,Dennis,De,EP/SP,lid Europees Parlement,1682,3,2
2015,Van Dalen,Peter,Van,EP/CU/SGP,lid Europees Parlement,1612,3,2
2015,Smit,,Smit,,,1534,1,1
2015,Vogelzang,Monique,Vogelzang,,inspecteur-generaal van het Onderwijs,1490,6,1
2015,Hamilton,Geert,Hamilton,,Griffier Eerste Kamer,1413,3,1
2015,Van Baalen,Hans,van,EP/VVD,lid Europees Parlement,1409,4,2
2015,Hazekamp,Anja,Hazekamp,EP/PvdD,lid Europees Parlement,1381,3,2
2015,De Lange,Esther,de,EP/CDA,lid Europees Parlement,1284,2,1
2015,Van Dooren,,van,,substituut Nationale ombudsman,1133,1,1
2015,Lenaers,Jeroen,Lenaers,EP/CDA,lid Europees Parlement,955,2,1
2015,Sargentini,Judith,Sargentini,,lid EP,927,2,1
2015,Volp,Marith,Volp,PvdA,lid Tweede Kamer,903,9,4
2015,Ruiz-Maduro,X.J.,Ruiz-Maduro,,bijzonder gedelegeerde,827,3,1
2015,Eickhout,Bas,Eickhout,EP/GroenLinks,lid Europees Parlement,677,1,1
2015,Moors,Perjan,Moors,VVD,lid Tweede Kamer,638,10,8
2015,Dammers,C.G.,Dammers,,bijzonder gedelegeerde,544,2,1
2015,Thijsen,J.E.,Thijsen,,bijzonder gedelegeerde,480,2,1
2015,Sneek,A.M.,Sneek,,bijzonder gedelegeerde,404,3,1
2015,Bikker,A.C.G.,Bikker,,bijzonder gedelegeerde,400,3,1
2015,Gerbrandy,Gerben,Gerbrandy,EP/D66,Europarlementariër,254,1,1
2015,Brouwer,Harm,Brouwer,PvdA,lid Tweede Kamer,175,1,1
2015,Berckmoes-Duindam,Ybeltje,Berckmoes,VVD,lid Tweede Kamer,155,3,2
2015,Vermue,Joyce,Vermue,PvdA,lid Tweede Kamer,134,2,2
2015,Scheltema,,Scheltema,,,81,1,1
2014,Van Rijn,Martin,Rijn,,"staatssecretaris van Volksgezondheid, Welzijn en Sport",255863,1439,30
2014,Van Miltenburg,Anouchka,Miltenburg,VVD,Lid Tweede Kamer,179427,6250,97
2014,Schippers,Edith,Schippers,,"minister van Volksgezondheid, Welzijn en Sport",175871,1001,28
2014,Asscher,Lodewijk,Asscher,PvdA,"minister van Sociale Zaken en Werkgelegenheid, viceminister-president",153642,673,29
2014,Kamp,Henk,Kamp,,minister van Economische Zaken,152775,554,22
2014,Leijten,Renske,Leijten,SP,lid Tweede Kamer,147781,1134,42
2014,Dijsselbloem,Jeroen,Dijsselbloem,PvdA,minister van Financiën,139647,580,20
2014,Teeven,Fred,Teeven,VVD,staatssecretaris van Veiligheid en Justitie,136619,607,33
2014,Rutte,Mark,Rutte,VVD,"minister-president, minister van Algemene Zaken",129805,798,19
2014,Plasterk,Ronald,Plasterk,,minister van Binnenlandse Zaken en Koninkrijksrelaties,118711,654,26
2014,Dijksma,Sharon,Dijksma,PvdA,staatssecretaris van Economische Zaken,116310,737,32
2014,Bussemaker,Jet,Bussemaker,,"minister van Onderwijs, Cultuur en Wetenschap",114448,456,17
2014,Klijnsma,Jellejetta,Klijnsma,,staatssecretaris van Sociale Zaken en Werkgelegenheid,105131,892,25
2014,Opstelten,Ivo,Opstelten,,minister van Veiligheid en Justitie,100105,727,33
2014,Karabulut,Sadet,Karabulut,SP,lid Tweede Kamer,97346,1056,49
2014,Keijzer,Mona,Keijzer,CDA,lid Tweede Kamer,92739,876,61
2014,Omtzigt,Pieter,Omtzigt,CDA,lid Tweede Kamer,91666,742,66
2014,Schouten,Carola,Schouten,ChristenUnie,"minister van Landbouw, Natuur en Voedselkwaliteit",88239,728,69
2014,Voortman,Linda,Voortman,GroenLinks,lid Tweede Kamer,87488,833,58
2014,Klaver,Jesse,Klaver,GroenLinks,lid Tweede Kamer,85221,755,63
2014,Van Weyenberg,Steven,Weyenberg,D66,lid Tweede Kamer,83942,604,59
2014,Segers,Gert-Jan,Segers,ChristenUnie,lid Tweede Kamer,74819,594,63
2014,Van Ojik,Abraham,Ojik,GroenLinks,Lid Tweede Kamer,73935,555,50
2014,Mansveld,Wilma,Mansveld,,staatssecretaris van Infrastructuur en Milieu,70722,430,24
2014,Bergkamp,Vera,Bergkamp,D66,lid Tweede Kamer,70220,531,43
2014,Schouw,Gerard,Schouw,D66,Lid Tweede Kamer,69696,724,70
2014,Heerma,Pieter,Heerma,CDA,lid Tweede Kamer,69373,488,40
2014,Wiebes,Eric,Wiebes,,minister van Economische Zaken en Klimaat,69277,387,20
2014,Dekker,Sander,Dekker,,"staatssecretaris van Onderwijs, Cultuur en Wetenschap",69247,362,20
2014,Ouwehand,Esther,Ouwehand,PvdD,lid Tweede Kamer,69234,634,78
2014,Pechtold,Alexander,Pechtold,D66,lid Tweede Kamer,68824,592,31
2014,Dik-Faber,Carla,Dik,ChristenUnie,lid Tweede Kamer,65947,585,77
2014,Dijkgraaf,Elbert,Dijkgraaf,SGP,lid Tweede Kamer,64824,550,70
2014,Van der Staaij,Kees,Staaij,SGP,lid Tweede Kamer,63695,414,69
2014,Agema,Fleur,Agema,PVV,lid Tweede Kamer,62911,732,65
2014,Klein,Norbert,Klein,Klein,Lid Tweede Kamer,60094,475,72
2014,Van Tongeren,Liesbeth,Tongeren,GroenLinks,lid Tweede Kamer,58409,651,63
2014,Van Veldhoven,Stientje,Veldhoven,D66,lid Tweede Kamer,58204,925,61
2014,Bisschop,Roelof,Bisschop,SGP,lid Tweede Kamer,57327,408,61
2014,Van Hijum,Eddy,Hijum,CDA,"minister van Sociale Zaken en Werkgelegenheid, viceminister-president",55570,444,50
2014,Hennis-Plasschaert,Jeanine,Hennis,,minister van Defensie,55001,302,16
2014,van Dijk,Jasper,Dijk,SP,lid Tweede Kamer,54749,586,38
2014,Verhoeven,Kees,Verhoeven,D66,lid Tweede Kamer,54454,383,29
2014,Schultz van Haegen-Maas Geesteranus,Melanie,Schultz,,minister van Infrastructuur en Milieu,53031,248,18
2014,Merkies,Arnold,Merkies,SP,Lid Tweede Kamer,52989,492,46
2014,van Dijck,Tony,Dijck,PVV,lid Tweede Kamer,50919,447,43
2014,Van Raak,Ronald,Raak,SP,lid Tweede Kamer,48449,629,52
2014,Bosma,Martin,Bosma,PVV,lid Tweede Kamer,47770,1690,57
2014,van Dijk,Otwin,Dijk,PvdA,Lid Tweede Kamer,47523,353,34
2014,Slob,Arie,Slob,ChristenUnie,minister voor Basis- en Voortgezet Onderwijs en Media,47449,306,34
2014,Blok,Stef,Blok,,minister van Buitenlandse Zaken,46526,276,17
2014,Bruins Slot,Hanke,Bruins,CDA,lid Tweede Kamer,46440,505,41
2014,Van Gerven,Henk,Gerven,SP,lid Tweede Kamer,45936,501,51
2014,Nijboer,Henk,Nijboer,PvdA,lid Tweede Kamer,45579,392,49
2014,Beertema,Harm,Beertema,PVV,lid Tweede Kamer,45262,361,40
2014,Bouwmeester,Lea,Bouwmeester,PvdA,Lid Tweede Kamer,45012,360,39
2014,Van Meenen,Paul,Meenen,D66,lid Tweede Kamer,44581,475,36
2014,Koolmees,Wouter,Koolmees,D66,minister van Sociale Zaken en Werkgelegenheid,43715,301,43
2014,Van Toorenburg,Madeleine,Toorenburg,CDA,lid Tweede Kamer,41669,380,50
2014,Kerstens,John,Kerstens,PvdA,lid Tweede Kamer,41575,272,28
2014,Van Haersma Buma,Sybrand,Haersma,CDA,lid Tweede Kamer,41240,388,20
2014,Thieme,Marianne,Thieme,PvdD,lid Tweede Kamer,40964,338,46
2014,Arib,Khadija,Arib,PvdA,lid Tweede Kamer,40400,2399,50
2014,Knops,Raymond,Knops,CDA,lid Tweede Kamer,39730,370,34
2014,Roemer,Emile,Roemer,SP,lid Tweede Kamer,39102,304,26
2014,Rutte,Arno,Rutte,VVD,lid Tweede Kamer,38942,358,43
2014,Samsom,Diederik,Samsom,PvdA,lid Tweede Kamer,38661,235,11
2014,Siderius,Tjitske,Siderius,SP,lid Tweede Kamer,38232,351,37
2014,Gesthuizen,Sharon,Gesthuizen,SP,lid Tweede Kamer,38171,261,44
2014,Elias,Ton,Elias,VVD,lid Tweede Kamer,37497,1022,30
2014,Klever,Reinette,Klever,PVV,minister voor Buitenlandse Handel en Ontwikkelingshulp,36814,397,54
2014,Zijlstra,Halbe,Zijlstra,VVD,lid Tweede Kamer,35987,243,16
2014,Monasch,Jacques,Monasch,PvdA,lid Tweede Kamer,34723,237,26
2014,Weekers,Frans,Weekers,,staatssecretaris van Financiën,34682,213,2
2014,De Graaf,Machiel,Graaf,PVV,lid Tweede Kamer,33630,357,56
2014,Smaling,Eric,Smaling,SP,lid Tweede Kamer,33297,349,58
2014,Helder,Lilian,Helder,PVV,lid Tweede Kamer,32910,234,49
2014,Rog,Michel,Rog,CDA,lid Tweede Kamer,32800,304,35
2014,Recourt,Jeroen,Recourt,PvdA,lid Tweede Kamer,32745,313,37
2014,Bontes,Louis,Bontes,Groep Bontes/Van Klaveren,lid Tweede Kamer,32384,344,51
2014,Dijkstra,Pia,Dijkstra,D66,lid Tweede Kamer,32055,319,43
2014,Ulenbelt,Paul,Ulenbelt,SP,Lid Tweede Kamer,31635,346,38
2014,Vos,Jan,Vos,PvdA,lid Tweede Kamer,30739,282,39
2014,Van der Steur,Ard,Steur,VVD,minister van Veiligheid en Justitie,30387,228,34
2014,Ploumen,Lilianne,Ploumen,PvdA,lid Tweede Kamer,29297,175,11
2014,Voordewind,Joel,Voordewind,ChristenUnie,lid Tweede Kamer,29268,408,57
2014,Van Vliet,Roland,Vliet,Van Vliet,lid Tweede Kamer,28990,161,29
2014,Berndsen-Jansen,Magda,Berndsen,D66,Lid Tweede Kamer,28623,545,50
2014,Graus,Dion,Graus,PVV,lid Tweede Kamer,28539,331,38
2014,Mulder,Agnes,Mulder,CDA,lid Tweede Kamer,27777,315,53
2014,Sjoerdsma,Sjoerd,Sjoerdsma,D66,lid Tweede Kamer,27240,258,41
2014,Timmermans,Franciscus,Timmermans,,minister van Buitenlandse Zaken,26827,132,13
2014,Koenders,Bert,Koenders,,minister van Buitenlandse Zaken,26163,90,5
2014,Van 't Wout,Bas,Wout,VVD,Lid Tweede Kamer,25829,192,36
2014,Dijkhoff,Klaas,Dijkhoff,VVD,staatssecretaris van Veiligheid en Justitie,24528,150,18
2014,Ypma,Loes,Ypma,PvdA,lid Tweede Kamer,24313,258,29
2014,Geurts,Jaco,Geurts,CDA,lid Tweede Kamer,23764,288,39
2014,Lodders,Helma,Lodders,VVD,lid Tweede Kamer,23444,242,35
2014,Harbers,Mark,Harbers,VVD,lid Tweede Kamer,23082,149,24
2014,Potters,Sjoerd,Potters,VVD,lid Tweede Kamer,23012,243,18
2014,Van Bommel,Harry,Bommel,SP,lid Tweede Kamer,23002,171,29
2014,Oskam,Peter,Oskam,CDA,Lid Tweede Kamer,22753,151,29
2014,De Rouwe,Sander,Rouwe,CDA,Lid Tweede Kamer,22416,225,28
2014,Kooiman,Nine,Kooiman,SP,lid Tweede Kamer,22180,189,30
2014,Fritsma,Sietse,Fritsma,PVV,lid Tweede Kamer,21526,210,45
2014,Verheijen,Mark,Verheijen,VVD,Lid Tweede Kamer,21503,167,19
2014,Azmani,Malik,Azmani,VVD,lid Tweede Kamer,20735,176,34
2014,Van Oosten,Foort,Oosten,VVD,lid Tweede Kamer,20664,143,17
2014,Van Nispen,Michiel,Nispen,SP,lid Tweede Kamer,20259,141,28
2014,Neppérus,Helma,Neppérus,VVD,lid Tweede Kamer,20144,384,43
2014,Wilders,Geert,Wilders,PVV,lid Tweede Kamer,19879,147,21
2014,Hachchi,Wassila,Hachchi,D66,Lid Tweede Kamer,19134,172,24
2014,Madlener,Barry,Madlener,PVV,lid Tweede Kamer,19080,197,32
2014,Van Klaveren,Joram,Klaveren,Groep Bontes/Van Klaveren,Lid Tweede Kamer,18340,195,39
2014,Van der Linde,Roald,Linde,VVD,lid Tweede Kamer,17778,160,21
2014,Vermeij,Roos,Vermeij,PvdA,lid Tweede Kamer,17118,333,34
2014,Eijsink,Angelien,Eijsink,PvdA,lid Tweede Kamer,17105,142,16
2014,Ten Broeke,Han,Broeke,VVD,lid Tweede Kamer,16666,114,22
2014,Krol,Henk,Krol,50PLUS,lid Tweede Kamer,16402,95,28
2014,Van Veen,Michiel,Veen,VVD,lid Tweede Kamer,15520,128,24
2014,Maij,Marit,Maij,PvdA,lid Tweede Kamer,15250,172,28
2014,Visser,Barbara,Visser,VVD,staatssecretaris van Defensie,14828,92,12
2014,Van Laar,Roelof,Laar,PvdA,lid Tweede Kamer,14543,113,17
2014,Leegte,René,Leegte,VVD,Lid Tweede Kamer,14279,148,30
2014,De Roon,Raymond,Roon,PVV,lid Tweede Kamer,13803,92,27
2014,Straus,Karin,Straus,VVD,lid Tweede Kamer,13802,124,22
2014,Jansen,Paulus,Jansen,SP,Lid Tweede Kamer,13758,118,14
2014,Hamer,Mariëtte,Hamer,PvdA,Lid Tweede Kamer,13527,101,16
2014,Dijkstra,Remco,Dijkstra,VVD,lid Tweede Kamer,13190,121,27
2014,Fokke,Manon,Fokke,PvdA,lid Tweede Kamer,13163,85,13
2014,de Vries,Aukje,Vries,VVD,lid Tweede Kamer,12744,111,17
2014,De Liefde,Bart,Liefde,VVD,Lid Tweede Kamer,12602,216,19
2014,Servaes,Michiel,Servaes,PvdA,lid Tweede Kamer,12003,74,21
2014,Van der Burg,Brigitte,Burg,VVD,lid Tweede Kamer,11995,116,15
2014,Van Ark,Tamara,Ark,VVD,staatssecretaris van Sociale Zaken en Werkgelegenheid,11719,77,12
2014,Bosman,André,Bosman,VVD,lid Tweede Kamer,11629,107,16
2014,Duisenberg,Pieter,Duisenberg,VVD,lid Tweede Kamer,11474,140,16
2014,Marcouch,Ahmed,Marcouch,PvdA,lid Tweede Kamer,11381,92,27
2014,De Wit,Jan,Wit,SP,Lid Tweede Kamer,11275,83,8
2014,Oosenbrug,Astrid,Oosenbrug,PvdA,lid Tweede Kamer,11217,84,21
2014,Jadnanansing,Tanja,Jadnanansing,PvdA,lid Tweede Kamer,10837,100,16
2014,Mohandis,Mohammed,Mohandis,GroenLinks-PvdA,lid Tweede Kamer,10436,91,16
2014,Wolbert,Agnes,Wolbert,PvdA,lid Tweede Kamer,10252,141,18
2014,Vuijk,Ronald,Vuijk,VVD,Lid Tweede Kamer,10106,68,9
2014,Schut-Welkzijn,Anoushka,Schut,VVD,lid Tweede Kamer,9596,94,20
2014,Bashir,Farshad,Bashir,SP,lid Tweede Kamer,9372,93,17
2014,Lucas,Anne-Wil,Lucas,VVD,lid Tweede Kamer,9341,66,4
2014,Litjens,Pieter,Litjens,VVD,Lid Tweede Kamer,8593,52,11
2014,Jacobi,Lutz,Jacobi,PvdA,lid Tweede Kamer,8352,94,18
2014,Mulder,Anne,Mulder,VVD,lid Tweede Kamer,7880,78,10
2014,Baay-Timmerman,Martine,Baay,50PLUS,Lid Tweede Kamer,6442,67,22
2014,Kuzu,Tunahan,Kuzu,DENK,lid Tweede Kamer,6319,80,24
2014,Ellemeet,Corinne,Ellemeet,GroenLinks,lid Tweede Kamer,6288,70,9
2014,Ziengs,Erik,Ziengs,VVD,lid Tweede Kamer,6232,49,7
2014,Dikkers,Sjoera,Dikkers,PvdA,Lid Tweede Kamer,6098,72,16
2014,Van Nieuwenhuizen-Wijbenga,Cora,Nieuwenhuizen,VVD,minister van Infrastructuur en Waterstaat,5987,52,6
2014,Groot,Ed,Groot,PvdA,lid Tweede Kamer,5600,58,13
2014,Rebel,Marith,Rebel,PvdA,Lid Tweede Kamer,5523,32,9
2014,Tellegen,Ockje,Tellegen,VVD,lid Tweede Kamer,5382,52,9
2014,Hoogland,Duco,Hoogland,PvdA,lid Tweede Kamer,5034,58,19
2014,Tanamal,Grace,Tanamal,PvdA,lid Tweede Kamer,4737,27,5
2014,Öztürk,Selcuk,Öztürk,DENK,lid Tweede Kamer,4668,51,8
2014,Taverne,Joost,Taverne,VVD,lid Tweede Kamer,4547,42,10
2014,De Boer,Betty,Boer,VVD,lid Tweede Kamer,4488,63,19
2014,Van Dekken,Tjeerd,Dekken,PvdA,lid Tweede Kamer,4205,64,15
2014,Cegerek,Yasemin,Cegerek,PvdA,lid Tweede Kamer,4140,31,13
2014,Moors,Perjan,Moors,VVD,lid Tweede Kamer,4123,28,4
2014,De Caluwé,Ingrid,Caluwé,VVD,lid Tweede Kamer,4001,43,9
2014,Günal-Gezer,Sultan,Günal-Gezer,PvdA,lid Tweede Kamer,3988,32,6
2014,Yücel,Kerlik,Yücel,PvdA,lid Tweede Kamer,3878,34,13
2014,Kuiken,Attje,Kuiken,PvdA,lid Tweede Kamer,3680,51,17
2014,de Vries,Albert,Vries,PvdA,lid Tweede Kamer,3511,48,17
2014,Leenders,Henk,Leenders,PvdA,lid Tweede Kamer,2898,33,6
2014,Heerema,Rudmer,Heerema,VVD,lid Tweede Kamer,2049,31,10
2014,Van Wijngaarden,Jeroen,Wijngaarden,VVD,lid Tweede Kamer,1874,8,5
2014,Stuiveling,Saskia,Stuiveling,,president van de Algemene Rekenkamer,1844,1,1
2014,Van Dam,Martijn,Dam,PvdA,staatssecretaris van Economische Zaken,1811,26,10
2014,Li Vos,Mei,Vos,PvdA,lid Tweede Kamer,1264,15,4
2014,Baudet,,Baudet,,,1152,1,1
2014,Van Helvert,Martijn,Helvert,CDA,lid Tweede Kamer,953,11,2
2014,Van Dijk,Gert,Van,,,949,1,1
2014,Van Dooren,Frank,Van,,waarnemend Nationale ombudsman,897,1,1
2014,Althuizen,Peter,Althuizen,,,875,1,1
2014,Veldman,Hayke,Veldman,VVD,lid Tweede Kamer,121,2,1
2014,Berckmoes-Duindam,Ybeltje,Berckmoes,VVD,lid Tweede Kamer,41,1,1
2013,Van Rijn,Martin,Rijn,,"staatssecretaris van Volksgezondheid, Welzijn en Sport",111615,602,13
2013,Teeven,Fred,Teeven,VVD,staatssecretaris van Veiligheid en Justitie,106739,542,15
2013,Van Miltenburg,Anouchka,Miltenburg,VVD,Lid Tweede Kamer,88802,2968,49
2013,Leijten,Renske,Leijten,SP,lid Tweede Kamer,84173,648,36
2013,Rutte,Mark,Rutte,VVD,"minister-president, minister van Algemene Zaken",83844,525,10
2013,Dijsselbloem,Jeroen,Dijsselbloem,PvdA,minister van Financiën,77730,285,14
2013,Dijksma,Sharon,Dijksma,PvdA,staatssecretaris van Economische Zaken,71374,483,15
2013,Kamp,Henk,Kamp,,minister van Economische Zaken,71073,232,13
2013,Dekker,Sander,Dekker,,"staatssecretaris van Onderwijs, Cultuur en Wetenschap",68957,334,12
2013,Verhoeven,Kees,Verhoeven,D66,lid Tweede Kamer,61130,425,26
2013,Opstelten,Ivo,Opstelten,,minister van Veiligheid en Justitie,60364,416,17
2013,Schippers,Edith,Schippers,,"minister van Volksgezondheid, Welzijn en Sport",54960,297,12
2013,Plasterk,Ronald,Plasterk,,minister van Binnenlandse Zaken en Koninkrijksrelaties,50976,273,14
2013,Asscher,Lodewijk,Asscher,PvdA,"minister van Sociale Zaken en Werkgelegenheid, viceminister-president",50599,224,15
2013,Weekers,Frans,Weekers,,staatssecretaris van Financiën,50392,220,11
2013,Van Ojik,Abraham,Ojik,GroenLinks,Lid Tweede Kamer,45111,339,24
2013,Schultz van Haegen-Maas Geesteranus,Melanie,Schultz,,minister van Infrastructuur en Milieu,44686,215,8
2013,Klein,Norbert,Klein,Klein,Lid Tweede Kamer,44094,291,37
2013,Pechtold,Alexander,Pechtold,D66,lid Tweede Kamer,41620,341,21
2013,Omtzigt,Pieter,Omtzigt,CDA,lid Tweede Kamer,41318,330,34
2013,Ouwehand,Esther,Ouwehand,PvdD,lid Tweede Kamer,41028,333,37
2013,Van Raak,Ronald,Raak,SP,lid Tweede Kamer,40601,596,26
2013,Timmermans,Franciscus,Timmermans,,minister van Buitenlandse Zaken,40262,180,9
2013,Bussemaker,Jet,Bussemaker,,"minister van Onderwijs, Cultuur en Wetenschap",37078,143,7
2013,Van der Staaij,Kees,Staaij,SGP,lid Tweede Kamer,35246,210,36
2013,van Dijk,Jasper,Dijk,SP,lid Tweede Kamer,34600,375,25
2013,Van Tongeren,Liesbeth,Tongeren,GroenLinks,lid Tweede Kamer,34082,371,34
2013,Klaver,Jesse,Klaver,GroenLinks,lid Tweede Kamer,33778,291,26
2013,Blok,Stef,Blok,,minister van Buitenlandse Zaken,33590,165,17
2013,Bisschop,Roelof,Bisschop,SGP,lid Tweede Kamer,33474,226,31
2013,Dik-Faber,Carla,Dik,ChristenUnie,lid Tweede Kamer,33463,285,37
2013,Bergkamp,Vera,Bergkamp,D66,lid Tweede Kamer,33254,282,28
2013,Van Veldhoven,Stientje,Veldhoven,D66,lid Tweede Kamer,31805,362,27
2013,Mansveld,Wilma,Mansveld,,staatssecretaris van Infrastructuur en Milieu,31137,218,14
2013,Segers,Gert-Jan,Segers,ChristenUnie,lid Tweede Kamer,30833,270,32
2013,Thieme,Marianne,Thieme,PvdD,lid Tweede Kamer,30045,217,25
2013,Dijkgraaf,Elbert,Dijkgraaf,SGP,lid Tweede Kamer,29257,236,28
2013,Voortman,Linda,Voortman,GroenLinks,lid Tweede Kamer,29095,324,35
